row_id,season,year_start,region,crop,area_000ha,production_kt,yield_t_ha,split,expected_yield_t_ha,yield_shortfall,low_yield_shortfall_threshold,low_yield_risk,forecast_window,window_start_month,window_end_month,window_order,n_weather_days,lat,lon,rain_sum,rain_mean,rain_days,dry_days,max_3day_rain,max_7day_rain,max_consecutive_dry_days,heavy_rain_days_10,heavy_rain_days_25,tmax_mean,tmax_max,tmin_mean,tmin_min,heat_days_25,heat_days_30,heat_days_35,heat_degree_days_30,frost_days_0,cold_days_5,radiation_sum,radiation_mean,evap_sum,evap_mean,vp_mean,vp_min,vp_max,hot_dry_days_30_rain_lt_1,high_evap_dry_days,heat_and_low_rain_days,soil_lat,soil_lon,soil_awc_topsoil_0_30,soil_awc_subsoil_30_100,soil_bulk_density_topsoil_0_30,soil_bulk_density_subsoil_30_100,soil_clay_topsoil_0_30,soil_clay_subsoil_30_100,soil_sand_topsoil_0_30,soil_sand_subsoil_30_100,soil_silt_topsoil_0_30,soil_silt_subsoil_30_100,soil_soc_topsoil_0_30,soil_soc_subsoil_30_100,soil_total_n_topsoil_0_30,soil_total_n_subsoil_30_100,soil_total_p_topsoil_0_30,soil_total_p_subsoil_30_100,soil_phc_topsoil_0_30,soil_phc_subsoil_30_100,soil_ecec_topsoil_0_30,soil_ecec_subsoil_30_100,soil_depth_of_soil,soil_depth_of_regolith,panel_key
1,1989-90,1989,New South Wales,Barley,412.9,655.6,1.587793654637927,train,1.716940676004577,0.1291470213666499,0.3361143523082599,0,May-Jun,5,6,1,61,-34.5,147.5,169.8,2.783606557377049,20,41,41.5,45.2,10,4,3,15.472131147540985,21.3,6.673770491803278,-1.4,0,0,0,0.0,4,24,498.4,8.17049180327869,74.30000000000001,1.218032786885246,11.149180327868851,5.6,17.9,0,0,0,-34.5,146.5,12.13834015528361,12.127986907958984,1.4478452404340107,1.486698031425476,20.828147252400715,30.82151848929269,61.29374504089356,49.909806387765066,8.273976802825928,7.658827304840088,1.760719855626424,0.456215603010995,0.1038892058034737,0.0406921995537621,0.025356691951553,0.0217320692858525,5.445728619893392,5.901124886104038,7.9211319287618,7.969489574432373,0.6959657073020935,4.652921199798584,New South Wales | Barley | 1989 | May-Jun
4783,2021-22,2021,Victoria,Barley,870.238,2270.503,2.6090598204169435,test,2.05856701821682,-0.5504928022001234,0.3361143523082599,0,May-Aug,5,8,3,123,-36.5,143.5,196.4,1.5967479674796743,36,87,23.3,27.6,14,6,0,14.76829268292683,26.8,4.874796747967478,-1.6,1,0,0,0.0,9,59,1122.7,9.127642276422764,164.3,1.3357723577235774,9.752032520325203,6.9,13.5,0,0,0,-36.5,143.5,11.032950719197592,11.504679679870604,1.4546482761700947,1.4683315583637782,27.60932922363281,43.37427030290876,62.08882776896159,44.96145520891462,11.640791575113932,10.551659856523786,1.0873402158419292,0.263305800301688,0.088768392180403,0.0325801149010658,0.0157852876000105,0.013165324527238,5.109765609105428,6.033798149653843,7.478203455607097,7.902701786586216,0.8673100471496582,15.195839881896973,Victoria | Barley | 2021 | May-Aug
4784,2021-22,2021,Victoria,Barley,870.238,2270.503,2.6090598204169435,test,2.05856701821682,-0.5504928022001234,0.3361143523082599,0,May-Sep,5,9,4,153,-36.5,143.5,274.29999999999995,1.7928104575163395,45,108,39.1,39.1,14,10,0,15.42156862745098,27.1,5.037908496732026,-1.6,2,0,0,0.0,9,73,1591.2999999999995,10.40065359477124,252.6,1.6509803921568629,9.81111111111111,6.8,15.6,0,1,0,-36.5,143.5,11.032950719197592,11.504679679870604,1.4546482761700947,1.4683315583637782,27.60932922363281,43.37427030290876,62.08882776896159,44.96145520891462,11.640791575113932,10.551659856523786,1.0873402158419292,0.263305800301688,0.088768392180403,0.0325801149010658,0.0157852876000105,0.013165324527238,5.109765609105428,6.033798149653843,7.478203455607097,7.902701786586216,0.8673100471496582,15.195839881896973,Victoria | Barley | 2021 | May-Sep
4785,2021-22,2021,Victoria,Barley,870.238,2270.503,2.6090598204169435,test,2.05856701821682,-0.5504928022001234,0.3361143523082599,0,May-Oct,5,10,5,184,-36.5,143.5,314.9,1.7114130434782608,53,131,42.4,55.2,14,10,0,16.247282608695652,30.5,5.256521739130434,-1.6,7,1,0,0.5,9,85,2215.3,12.03967391304348,364.4,1.9804347826086957,9.901630434782607,6.8,15.6,1,4,1,-36.5,143.5,11.032950719197592,11.504679679870604,1.4546482761700947,1.4683315583637782,27.60932922363281,43.37427030290876,62.08882776896159,44.96145520891462,11.640791575113932,10.551659856523786,1.0873402158419292,0.263305800301688,0.088768392180403,0.0325801149010658,0.0157852876000105,0.013165324527238,5.109765609105428,6.033798149653843,7.478203455607097,7.902701786586216,0.8673100471496582,15.195839881896973,Victoria | Barley | 2021 | May-Oct
4786,2021-22,2021,Victoria,Canola,569.135,1302.84,2.2891581083574195,test,1.2454331487080608,-1.0437249596493587,0.23538168855564479,0,May-Jun,5,6,1,61,-36.5,143.5,106.2,1.7409836065573772,13,48,23.3,24.1,14,5,0,15.624590163934425,26.8,5.604918032786884,-1.6,1,0,0,0.0,3,21,514.3,8.431147540983606,79.2,1.298360655737705,10.096721311475411,6.9,13.5,0,0,0,-36.5,143.5,11.032950719197592,11.504679679870604,1.4546482761700947,1.4683315583637782,27.60932922363281,43.37427030290876,62.08882776896159,44.96145520891462,11.640791575113932,10.551659856523786,1.0873402158419292,0.263305800301688,0.088768392180403,0.0325801149010658,0.0157852876000105,0.013165324527238,5.109765609105428,6.033798149653843,7.478203455607097,7.902701786586216,0.8673100471496582,15.195839881896973,Victoria | Canola | 2021 | May-Jun
4787,2021-22,2021,Victoria,Canola,569.135,1302.84,2.2891581083574195,test,1.2454331487080608,-1.0437249596493587,0.23538168855564479,0,May-Jul,5,7,2,92,-36.5,143.5,171.7,1.8663043478260868,28,64,23.3,27.6,14,6,0,14.56195652173913,26.8,5.057608695652173,-1.6,1,0,0,0.0,7,41,764.6,8.310869565217391,113.0,1.2282608695652173,9.765217391304349,6.9,13.5,0,0,0,-36.5,143.5,11.032950719197592,11.504679679870604,1.4546482761700947,1.4683315583637782,27.60932922363281,43.37427030290876,62.08882776896159,44.96145520891462,11.640791575113932,10.551659856523786,1.0873402158419292,0.263305800301688,0.088768392180403,0.0325801149010658,0.0157852876000105,0.013165324527238,5.109765609105428,6.033798149653843,7.478203455607097,7.902701786586216,0.8673100471496582,15.195839881896973,Victoria | Canola | 2021 | May-Jul
4788,2021-22,2021,Victoria,Canola,569.135,1302.84,2.2891581083574195,test,1.2454331487080608,-1.0437249596493587,0.23538168855564479,0,May-Aug,5,8,3,123,-36.5,143.5,196.4,1.5967479674796743,36,87,23.3,27.6,14,6,0,14.76829268292683,26.8,4.874796747967478,-1.6,1,0,0,0.0,9,59,1122.7,9.127642276422764,164.3,1.3357723577235774,9.752032520325203,6.9,13.5,0,0,0,-36.5,143.5,11.032950719197592,11.504679679870604,1.4546482761700947,1.4683315583637782,27.60932922363281,43.37427030290876,62.08882776896159,44.96145520891462,11.640791575113932,10.551659856523786,1.0873402158419292,0.263305800301688,0.088768392180403,0.0325801149010658,0.0157852876000105,0.013165324527238,5.109765609105428,6.033798149653843,7.478203455607097,7.902701786586216,0.8673100471496582,15.195839881896973,Victoria | Canola | 2021 | May-Aug
4789,2021-22,2021,Victoria,Canola,569.135,1302.84,2.2891581083574195,test,1.2454331487080608,-1.0437249596493587,0.23538168855564479,0,May-Sep,5,9,4,153,-36.5,143.5,274.29999999999995,1.7928104575163395,45,108,39.1,39.1,14,10,0,15.42156862745098,27.1,5.037908496732026,-1.6,2,0,0,0.0,9,73,1591.2999999999995,10.40065359477124,252.6,1.6509803921568629,9.81111111111111,6.8,15.6,0,1,0,-36.5,143.5,11.032950719197592,11.504679679870604,1.4546482761700947,1.4683315583637782,27.60932922363281,43.37427030290876,62.08882776896159,44.96145520891462,11.640791575113932,10.551659856523786,1.0873402158419292,0.263305800301688,0.088768392180403,0.0325801149010658,0.0157852876000105,0.013165324527238,5.109765609105428,6.033798149653843,7.478203455607097,7.902701786586216,0.8673100471496582,15.195839881896973,Victoria | Canola | 2021 | May-Sep
4790,2021-22,2021,Victoria,Canola,569.135,1302.84,2.2891581083574195,test,1.2454331487080608,-1.0437249596493587,0.23538168855564479,0,May-Oct,5,10,5,184,-36.5,143.5,314.9,1.7114130434782608,53,131,42.4,55.2,14,10,0,16.247282608695652,30.5,5.256521739130434,-1.6,7,1,0,0.5,9,85,2215.3,12.03967391304348,364.4,1.9804347826086957,9.901630434782607,6.8,15.6,1,4,1,-36.5,143.5,11.032950719197592,11.504679679870604,1.4546482761700947,1.4683315583637782,27.60932922363281,43.37427030290876,62.08882776896159,44.96145520891462,11.640791575113932,10.551659856523786,1.0873402158419292,0.263305800301688,0.088768392180403,0.0325801149010658,0.0157852876000105,0.013165324527238,5.109765609105428,6.033798149653843,7.478203455607097,7.902701786586216,0.8673100471496582,15.195839881896973,Victoria | Canola | 2021 | May-Oct
4791,2021-22,2021,Victoria,Lupins,38.0,39.0,1.0263157894736843,test,0.7296299108130881,-0.29668587866059615,0.2969567573004563,0,May-Jun,5,6,1,61,-36.5,143.5,106.2,1.7409836065573772,13,48,23.3,24.1,14,5,0,15.624590163934425,26.8,5.604918032786884,-1.6,1,0,0,0.0,3,21,514.3,8.431147540983606,79.2,1.298360655737705,10.096721311475411,6.9,13.5,0,0,0,-36.5,143.5,11.032950719197592,11.504679679870604,1.4546482761700947,1.4683315583637782,27.60932922363281,43.37427030290876,62.08882776896159,44.96145520891462,11.640791575113932,10.551659856523786,1.0873402158419292,0.263305800301688,0.088768392180403,0.0325801149010658,0.0157852876000105,0.013165324527238,5.109765609105428,6.033798149653843,7.478203455607097,7.902701786586216,0.8673100471496582,15.195839881896973,Victoria | Lupins | 2021 | May-Jun
4792,2021-22,2021,Victoria,Lupins,38.0,39.0,1.0263157894736843,test,0.7296299108130881,-0.29668587866059615,0.2969567573004563,0,May-Jul,5,7,2,92,-36.5,143.5,171.7,1.8663043478260868,28,64,23.3,27.6,14,6,0,14.56195652173913,26.8,5.057608695652173,-1.6,1,0,0,0.0,7,41,764.6,8.310869565217391,113.0,1.2282608695652173,9.765217391304349,6.9,13.5,0,0,0,-36.5,143.5,11.032950719197592,11.504679679870604,1.4546482761700947,1.4683315583637782,27.60932922363281,43.37427030290876,62.08882776896159,44.96145520891462,11.640791575113932,10.551659856523786,1.0873402158419292,0.263305800301688,0.088768392180403,0.0325801149010658,0.0157852876000105,0.013165324527238,5.109765609105428,6.033798149653843,7.478203455607097,7.902701786586216,0.8673100471496582,15.195839881896973,Victoria | Lupins | 2021 | May-Jul
4793,2021-22,2021,Victoria,Lupins,38.0,39.0,1.0263157894736843,test,0.7296299108130881,-0.29668587866059615,0.2969567573004563,0,May-Aug,5,8,3,123,-36.5,143.5,196.4,1.5967479674796743,36,87,23.3,27.6,14,6,0,14.76829268292683,26.8,4.874796747967478,-1.6,1,0,0,0.0,9,59,1122.7,9.127642276422764,164.3,1.3357723577235774,9.752032520325203,6.9,13.5,0,0,0,-36.5,143.5,11.032950719197592,11.504679679870604,1.4546482761700947,1.4683315583637782,27.60932922363281,43.37427030290876,62.08882776896159,44.96145520891462,11.640791575113932,10.551659856523786,1.0873402158419292,0.263305800301688,0.088768392180403,0.0325801149010658,0.0157852876000105,0.013165324527238,5.109765609105428,6.033798149653843,7.478203455607097,7.902701786586216,0.8673100471496582,15.195839881896973,Victoria | Lupins | 2021 | May-Aug
4794,2021-22,2021,Victoria,Lupins,38.0,39.0,1.0263157894736843,test,0.7296299108130881,-0.29668587866059615,0.2969567573004563,0,May-Sep,5,9,4,153,-36.5,143.5,274.29999999999995,1.7928104575163395,45,108,39.1,39.1,14,10,0,15.42156862745098,27.1,5.037908496732026,-1.6,2,0,0,0.0,9,73,1591.2999999999995,10.40065359477124,252.6,1.6509803921568629,9.81111111111111,6.8,15.6,0,1,0,-36.5,143.5,11.032950719197592,11.504679679870604,1.4546482761700947,1.4683315583637782,27.60932922363281,43.37427030290876,62.08882776896159,44.96145520891462,11.640791575113932,10.551659856523786,1.0873402158419292,0.263305800301688,0.088768392180403,0.0325801149010658,0.0157852876000105,0.013165324527238,5.109765609105428,6.033798149653843,7.478203455607097,7.902701786586216,0.8673100471496582,15.195839881896973,Victoria | Lupins | 2021 | May-Sep
4795,2021-22,2021,Victoria,Lupins,38.0,39.0,1.0263157894736843,test,0.7296299108130881,-0.29668587866059615,0.2969567573004563,0,May-Oct,5,10,5,184,-36.5,143.5,314.9,1.7114130434782608,53,131,42.4,55.2,14,10,0,16.247282608695652,30.5,5.256521739130434,-1.6,7,1,0,0.5,9,85,2215.3,12.03967391304348,364.4,1.9804347826086957,9.901630434782607,6.8,15.6,1,4,1,-36.5,143.5,11.032950719197592,11.504679679870604,1.4546482761700947,1.4683315583637782,27.60932922363281,43.37427030290876,62.08882776896159,44.96145520891462,11.640791575113932,10.551659856523786,1.0873402158419292,0.263305800301688,0.088768392180403,0.0325801149010658,0.0157852876000105,0.013165324527238,5.109765609105428,6.033798149653843,7.478203455607097,7.902701786586216,0.8673100471496582,15.195839881896973,Victoria | Lupins | 2021 | May-Oct
4796,2021-22,2021,Victoria,Oats,93.372,233.846,2.504455297091205,test,1.6716467361457603,-0.8328085609454448,0.23121848822063432,0,May-Jun,5,6,1,61,-36.5,143.5,106.2,1.7409836065573772,13,48,23.3,24.1,14,5,0,15.624590163934425,26.8,5.604918032786884,-1.6,1,0,0,0.0,3,21,514.3,8.431147540983606,79.2,1.298360655737705,10.096721311475411,6.9,13.5,0,0,0,-36.5,143.5,11.032950719197592,11.504679679870604,1.4546482761700947,1.4683315583637782,27.60932922363281,43.37427030290876,62.08882776896159,44.96145520891462,11.640791575113932,10.551659856523786,1.0873402158419292,0.263305800301688,0.088768392180403,0.0325801149010658,0.0157852876000105,0.013165324527238,5.109765609105428,6.033798149653843,7.478203455607097,7.902701786586216,0.8673100471496582,15.195839881896973,Victoria | Oats | 2021 | May-Jun
4797,2021-22,2021,Victoria,Oats,93.372,233.846,2.504455297091205,test,1.6716467361457603,-0.8328085609454448,0.23121848822063432,0,May-Jul,5,7,2,92,-36.5,143.5,171.7,1.8663043478260868,28,64,23.3,27.6,14,6,0,14.56195652173913,26.8,5.057608695652173,-1.6,1,0,0,0.0,7,41,764.6,8.310869565217391,113.0,1.2282608695652173,9.765217391304349,6.9,13.5,0,0,0,-36.5,143.5,11.032950719197592,11.504679679870604,1.4546482761700947,1.4683315583637782,27.60932922363281,43.37427030290876,62.08882776896159,44.96145520891462,11.640791575113932,10.551659856523786,1.0873402158419292,0.263305800301688,0.088768392180403,0.0325801149010658,0.0157852876000105,0.013165324527238,5.109765609105428,6.033798149653843,7.478203455607097,7.902701786586216,0.8673100471496582,15.195839881896973,Victoria | Oats | 2021 | May-Jul
4798,2021-22,2021,Victoria,Oats,93.372,233.846,2.504455297091205,test,1.6716467361457603,-0.8328085609454448,0.23121848822063432,0,May-Aug,5,8,3,123,-36.5,143.5,196.4,1.5967479674796743,36,87,23.3,27.6,14,6,0,14.76829268292683,26.8,4.874796747967478,-1.6,1,0,0,0.0,9,59,1122.7,9.127642276422764,164.3,1.3357723577235774,9.752032520325203,6.9,13.5,0,0,0,-36.5,143.5,11.032950719197592,11.504679679870604,1.4546482761700947,1.4683315583637782,27.60932922363281,43.37427030290876,62.08882776896159,44.96145520891462,11.640791575113932,10.551659856523786,1.0873402158419292,0.263305800301688,0.088768392180403,0.0325801149010658,0.0157852876000105,0.013165324527238,5.109765609105428,6.033798149653843,7.478203455607097,7.902701786586216,0.8673100471496582,15.195839881896973,Victoria | Oats | 2021 | May-Aug
4799,2021-22,2021,Victoria,Oats,93.372,233.846,2.504455297091205,test,1.6716467361457603,-0.8328085609454448,0.23121848822063432,0,May-Sep,5,9,4,153,-36.5,143.5,274.29999999999995,1.7928104575163395,45,108,39.1,39.1,14,10,0,15.42156862745098,27.1,5.037908496732026,-1.6,2,0,0,0.0,9,73,1591.2999999999995,10.40065359477124,252.6,1.6509803921568629,9.81111111111111,6.8,15.6,0,1,0,-36.5,143.5,11.032950719197592,11.504679679870604,1.4546482761700947,1.4683315583637782,27.60932922363281,43.37427030290876,62.08882776896159,44.96145520891462,11.640791575113932,10.551659856523786,1.0873402158419292,0.263305800301688,0.088768392180403,0.0325801149010658,0.0157852876000105,0.013165324527238,5.109765609105428,6.033798149653843,7.478203455607097,7.902701786586216,0.8673100471496582,15.195839881896973,Victoria | Oats | 2021 | May-Sep
4800,2021-22,2021,Victoria,Oats,93.372,233.846,2.504455297091205,test,1.6716467361457603,-0.8328085609454448,0.23121848822063432,0,May-Oct,5,10,5,184,-36.5,143.5,314.9,1.7114130434782608,53,131,42.4,55.2,14,10,0,16.247282608695652,30.5,5.256521739130434,-1.6,7,1,0,0.5,9,85,2215.3,12.03967391304348,364.4,1.9804347826086957,9.901630434782607,6.8,15.6,1,4,1,-36.5,143.5,11.032950719197592,11.504679679870604,1.4546482761700947,1.4683315583637782,27.60932922363281,43.37427030290876,62.08882776896159,44.96145520891462,11.640791575113932,10.551659856523786,1.0873402158419292,0.263305800301688,0.088768392180403,0.0325801149010658,0.0157852876000105,0.013165324527238,5.109765609105428,6.033798149653843,7.478203455607097,7.902701786586216,0.8673100471496582,15.195839881896973,Victoria | Oats | 2021 | May-Oct
4801,2021-22,2021,Victoria,Wheat,1444.578,4246.433,2.9395664339343397,test,1.6713261729028552,-1.2682402610314845,0.3639273368215884,0,May-Jun,5,6,1,61,-36.5,143.5,106.2,1.7409836065573772,13,48,23.3,24.1,14,5,0,15.624590163934425,26.8,5.604918032786884,-1.6,1,0,0,0.0,3,21,514.3,8.431147540983606,79.2,1.298360655737705,10.096721311475411,6.9,13.5,0,0,0,-36.5,143.5,11.032950719197592,11.504679679870604,1.4546482761700947,1.4683315583637782,27.60932922363281,43.37427030290876,62.08882776896159,44.96145520891462,11.640791575113932,10.551659856523786,1.0873402158419292,0.263305800301688,0.088768392180403,0.0325801149010658,0.0157852876000105,0.013165324527238,5.109765609105428,6.033798149653843,7.478203455607097,7.902701786586216,0.8673100471496582,15.195839881896973,Victoria | Wheat | 2021 | May-Jun
4802,2021-22,2021,Victoria,Wheat,1444.578,4246.433,2.9395664339343397,test,1.6713261729028552,-1.2682402610314845,0.3639273368215884,0,May-Jul,5,7,2,92,-36.5,143.5,171.7,1.8663043478260868,28,64,23.3,27.6,14,6,0,14.56195652173913,26.8,5.057608695652173,-1.6,1,0,0,0.0,7,41,764.6,8.310869565217391,113.0,1.2282608695652173,9.765217391304349,6.9,13.5,0,0,0,-36.5,143.5,11.032950719197592,11.504679679870604,1.4546482761700947,1.4683315583637782,27.60932922363281,43.37427030290876,62.08882776896159,44.96145520891462,11.640791575113932,10.551659856523786,1.0873402158419292,0.263305800301688,0.088768392180403,0.0325801149010658,0.0157852876000105,0.013165324527238,5.109765609105428,6.033798149653843,7.478203455607097,7.902701786586216,0.8673100471496582,15.195839881896973,Victoria | Wheat | 2021 | May-Jul
4803,2021-22,2021,Victoria,Wheat,1444.578,4246.433,2.9395664339343397,test,1.6713261729028552,-1.2682402610314845,0.3639273368215884,0,May-Aug,5,8,3,123,-36.5,143.5,196.4,1.5967479674796743,36,87,23.3,27.6,14,6,0,14.76829268292683,26.8,4.874796747967478,-1.6,1,0,0,0.0,9,59,1122.7,9.127642276422764,164.3,1.3357723577235774,9.752032520325203,6.9,13.5,0,0,0,-36.5,143.5,11.032950719197592,11.504679679870604,1.4546482761700947,1.4683315583637782,27.60932922363281,43.37427030290876,62.08882776896159,44.96145520891462,11.640791575113932,10.551659856523786,1.0873402158419292,0.263305800301688,0.088768392180403,0.0325801149010658,0.0157852876000105,0.013165324527238,5.109765609105428,6.033798149653843,7.478203455607097,7.902701786586216,0.8673100471496582,15.195839881896973,Victoria | Wheat | 2021 | May-Aug
4804,2021-22,2021,Victoria,Wheat,1444.578,4246.433,2.9395664339343397,test,1.6713261729028552,-1.2682402610314845,0.3639273368215884,0,May-Sep,5,9,4,153,-36.5,143.5,274.29999999999995,1.7928104575163395,45,108,39.1,39.1,14,10,0,15.42156862745098,27.1,5.037908496732026,-1.6,2,0,0,0.0,9,73,1591.2999999999995,10.40065359477124,252.6,1.6509803921568629,9.81111111111111,6.8,15.6,0,1,0,-36.5,143.5,11.032950719197592,11.504679679870604,1.4546482761700947,1.4683315583637782,27.60932922363281,43.37427030290876,62.08882776896159,44.96145520891462,11.640791575113932,10.551659856523786,1.0873402158419292,0.263305800301688,0.088768392180403,0.0325801149010658,0.0157852876000105,0.013165324527238,5.109765609105428,6.033798149653843,7.478203455607097,7.902701786586216,0.8673100471496582,15.195839881896973,Victoria | Wheat | 2021 | May-Sep
4805,2021-22,2021,Victoria,Wheat,1444.578,4246.433,2.9395664339343397,test,1.6713261729028552,-1.2682402610314845,0.3639273368215884,0,May-Oct,5,10,5,184,-36.5,143.5,314.9,1.7114130434782608,53,131,42.4,55.2,14,10,0,16.247282608695652,30.5,5.256521739130434,-1.6,7,1,0,0.5,9,85,2215.3,12.03967391304348,364.4,1.9804347826086957,9.901630434782607,6.8,15.6,1,4,1,-36.5,143.5,11.032950719197592,11.504679679870604,1.4546482761700947,1.4683315583637782,27.60932922363281,43.37427030290876,62.08882776896159,44.96145520891462,11.640791575113932,10.551659856523786,1.0873402158419292,0.263305800301688,0.088768392180403,0.0325801149010658,0.0157852876000105,0.013165324527238,5.109765609105428,6.033798149653843,7.478203455607097,7.902701786586216,0.8673100471496582,15.195839881896973,Victoria | Wheat | 2021 | May-Oct
4806,2021-22,2021,Western Australia,Barley,1884.241,5758.301,3.056032110542123,test,2.0742972535419604,-0.9817348570001627,0.3361143523082599,0,May-Jun,5,6,1,61,-31.0,117.0,67.2,1.1016393442622952,15,46,19.9,21.6,15,2,0,18.74918032786885,27.3,7.731147540983607,0.8,5,0,0,0.0,0,20,685.5,11.237704918032788,139.3,2.283606557377049,12.008196721311476,7.7,19.7,0,0,0,-31.5,118.0,10.48733917872111,10.35553891318185,1.4961302479108174,1.591230801173619,21.02745469411214,33.36887223379953,68.59774716695149,56.78821400233677,6.2581156094868975,8.289218493870326,0.657364676396052,0.2804318411009652,0.0495874801029761,0.0244458743504115,0.01096477250879,0.0094062994633401,6.190847476323445,6.628934587751116,8.184526920318604,8.780943734305245,0.7223313450813293,11.921277046203612,Western Australia | Barley | 2021 | May-Jun
4807,2021-22,2021,Western Australia,Barley,1884.241,5758.301,3.056032110542123,test,2.0742972535419604,-0.9817348570001627,0.3361143523082599,0,May-Jul,5,7,2,92,-31.0,117.0,155.10000000000002,1.6858695652173916,32,60,19.9,35.0,15,3,0,17.82391304347826,27.3,7.781521739130435,0.8,5,0,0,0.0,0,23,1031.8,11.215217391304348,204.7,2.225,12.005434782608694,7.7,19.7,0,0,0,-31.5,118.0,10.48733917872111,10.35553891318185,1.4961302479108174,1.591230801173619,21.02745469411214,33.36887223379953,68.59774716695149,56.78821400233677,6.2581156094868975,8.289218493870326,0.657364676396052,0.2804318411009652,0.0495874801029761,0.0244458743504115,0.01096477250879,0.0094062994633401,6.190847476323445,6.628934587751116,8.184526920318604,8.780943734305245,0.7223313450813293,11.921277046203612,Western Australia | Barley | 2021 | May-Jul
